Date,Andhra Pradesh,Arunachal Pradesh,Assam,Bihar,Chhattisgarh,Goa,Gujarat,Haryana,Himachal Pradesh,Jharkhand,Karnataka,Kerala,Madhya Pradesh,Maharashtra,Manipur,Meghalaya,Mizoram,Nagaland,Odisha,Punjab,Rajasthan,Sikkim,Tamil Nadu,Telangana,Tripura,Uttar Pradesh,Uttarakhand,West Bengal,Delhi
2020-03-22,112.42,301.05,181.56,322.57,271.83,136.22,286.82,248.56,355.58,379.98,477.32,43.34,80.44,346.38,285.26,81.1,115.48,317.7,300.34,82.93,355.5,378.54,270.13,110.26,87.95,593.85,158.25,70.66,185.36
2020-03-23,101.96,297.77,200.29,314.37,265.85,144.31,279.2,243.6,351.8,377.2,478.23,42.23,86.07,343.61,288.24,77.61,113.05,322.11,295.8,100.58,354.65,378.75,287.97,97.93,99.38,582.58,154.69,74.53,194.34
2020-03-24,79.99,226.75,143.82,226.85,202.95,112.93,206.69,181.23,258.51,280.61,363.78,29.15,52.04,265.16,217.61,64.38,91.07,246.9,216.21,58.15,263.95,285.06,206.36,90.08,80.69,442.12,115.86,58.71,149.94
2020-03-25,87.14,228.73,135.64,242.49,204.65,100.05,209.85,190.85,270.77,293.51,368.17,40.22,61.12,262.35,220.29,65.07,90.78,234.41,221.9,63.28,257.22,292.89,213.4,89.12,65.06,447.96,125.63,54.31,136.85
2020-03-26,86.07,225.78,147.45,227.86,199.49,101.36,204.74,185.74,273.95,284.83,364.22,33.51,68.65,245.58,215.44,65.25,99.75,244.92,234.32,65.84,258.43,279.35,215.96,81.22,63.47,443.66,118.58,56.02,150.31
2020-03-27,75.01,228.49,140.49,245.09,198.9,101.86,203.04,172.89,268.14,288.29,367.53,42.12,50.91,248.71,222.45,67.28,84.29,243.86,218.2,65.63,265.53,292.75,204.18,81.03,79.57,440.17,123.38,59.1,137.54
2020-03-28,80.01,228.59,142.66,239.63,204.29,106.28,220.21,192.28,258.66,290.4,372.16,40.59,63.75,246.84,222.92,58.84,96.52,241.38,216.4,67.47,267.51,277.25,210.45,83.15,75.29,431.78,115.23,51.99,149.82
2020-03-29,81.18,238.48,133.9,244.85,189.45,102.78,210.56,187.75,264.2,295.79,362.31,28.49,55.27,256.98,208.19,59.67,81.94,244.52,225.4,58.35,260.96,276.3,210.91,76.62,82.39,434.77,124.12,54.63,154.94
2020-03-30,86.15,232.61,145.24,227.5,196.84,107.66,212.93,181.36,263.92,277.32,367.69,33.03,70.1,262.12,218.43,52.86,82.32,253.05,220.16,66.37,264.77,294.34,200.95,81.19,68.2,440.97,118.28,69.74,147.51
2020-03-31,73.05,235.41,134.96,244.37,200.09,110.9,217.02,186.91,263.29,279.69,370.97,44.07,65.58,264.2,207.54,62.68,92.46,246.71,219.54,70.2,268.99,285.19,217.53,83.78,78.72,444.09,113.68,58.75,152.29
2020-04-01,103.91,267.07,181.57,282.72,230.08,139.06,247.71,215.36,323.17,348.64,435.43,54.09,70.05,296.55,255.99,67.3,114.58,300.79,273.52,81.38,308.2,341.98,258.36,87.4,81.9,522.66,139.61,81.23,181.5
2020-04-02,92.39,283.89,174.42,284.81,237.92,129.2,243.8,212.49,317.15,348.13,433.52,51.32,81.71,308.26,261.0,74.09,117.63,288.69,268.0,77.78,308.64,335.53,246.86,100.94,88.59,528.28,154.85,78.52,170.02
2020-04-03,93.72,281.14,169.51,277.62,240.37,123.18,261.78,229.28,313.76,340.57,428.39,43.66,78.23,300.39,251.17,79.62,115.15,282.61,271.68,83.65,317.31,341.59,254.92,92.71,93.91,535.46,149.83,79.69,166.69
2020-04-04,102.89,265.37,171.51,288.18,240.49,124.75,247.33,211.03,319.01,349.72,444.75,46.27,73.86,314.52,255.88,74.41,103.56,295.07,264.07,89.77,326.58,348.44,244.58,92.11,97.55,528.36,154.68,74.32,172.38
2020-04-05,101.49,283.58,173.28,291.29,237.25,125.0,258.75,225.11,318.34,342.76,447.02,45.27,72.06,307.73,260.74,64.3,108.06,286.06,278.37,82.17,313.66,332.65,241.75,91.14,84.19,538.06,135.51,72.9,170.1
2020-04-06,105.43,278.52,175.75,290.99,241.43,137.24,247.84,227.56,323.37,335.29,441.57,50.51,79.4,312.55,249.54,77.43,119.01,291.4,262.92,72.37,324.7,338.26,241.61,99.19,96.86,533.51,138.83,73.26,168.48
2020-04-07,108.24,274.66,172.71,289.78,242.22,140.41,249.24,224.88,315.09,346.47,436.33,41.65,77.53,297.45,268.24,63.53,118.41,285.8,265.76,74.17,317.83,341.87,243.38,93.24,82.2,531.29,142.28,82.31,169.0
2020-04-08,92.04,267.06,165.89,273.75,235.68,122.58,252.61,226.02,322.82,341.15,439.72,47.91,66.88,304.52,251.02,76.95,104.64,287.57,266.2,83.22,308.57,344.04,249.06,96.73,96.36,525.87,144.75,82.09,184.66
2020-04-09,97.23,284.11,181.11,290.34,241.2,137.81,254.54,219.78,311.84,348.23,428.51,53.57,74.02,299.73,263.34,79.73,113.4,295.8,279.19,82.17,310.27,333.25,248.04,92.98,84.74,532.44,144.46,80.58,167.51
2020-04-10,99.13,275.29,178.55,275.68,235.56,129.85,260.05,224.96,322.6,347.15,430.56,46.48,82.5,315.09,261.25,70.39,104.65,295.44,272.73,86.52,324.39,336.55,254.39,96.99,79.15,527.1,151.22,73.24,180.16
2020-04-11,100.64,270.66,164.69,276.42,240.81,137.09,246.45,227.43,310.74,350.44,429.13,47.01,71.67,312.18,266.8,66.31,109.54,285.9,267.02,77.14,318.39,336.87,253.04,102.56,95.43,534.49,144.89,73.84,176.08
2020-04-12,101.51,284.94,167.38,289.82,226.77,128.81,249.49,210.32,308.67,349.97,433.17,46.88,67.1,297.26,265.72,66.0,108.15,292.52,268.83,80.32,310.81,332.71,248.25,98.44,83.86,535.86,147.42,73.73,176.29
2020-04-13,91.62,265.4,177.91,286.18,231.26,138.21,247.45,214.34,325.64,339.38,446.31,42.74,77.53,304.08,258.24,80.14,113.01,294.05,279.62,77.77,315.01,341.44,256.45,103.53,81.05,524.48,143.02,73.89,175.57
2020-04-14,101.35,281.6,167.76,286.16,236.87,132.85,251.81,220.96,320.22,349.36,438.99,42.57,79.06,300.07,249.99,75.96,110.87,299.1,280.04,71.99,319.61,345.69,244.79,89.41,88.05,530.28,140.62,79.3,167.88
2020-04-15,95.7,283.08,174.53,274.74,226.78,131.19,248.62,209.73,323.06,343.65,444.52,41.45,82.22,303.79,258.5,65.02,113.93,297.8,272.36,80.03,310.95,339.24,254.61,97.87,85.17,522.21,150.66,78.2,175.14
2020-04-16,103.53,270.94,174.84,272.56,241.82,126.98,244.19,222.02,320.93,335.38,443.55,37.13,76.22,308.84,259.14,70.33,101.49,297.29,278.13,91.09,314.88,343.58,254.17,86.62,92.68,529.28,142.34,71.16,170.23
2020-04-17,96.17,270.3,162.22,283.13,239.13,138.36,245.46,222.47,310.81,340.58,435.51,43.54,66.79,301.58,268.21,70.41,103.9,288.44,267.49,81.27,322.1,339.14,248.27,94.49,88.42,536.5,151.92,80.57,165.72
2020-04-18,100.34,279.63,170.98,290.42,227.64,138.96,254.3,228.63,309.04,347.21,442.6,47.83,72.6,303.16,261.08,77.15,104.86,286.59,267.93,89.32,314.01,351.57,244.67,105.21,84.06,534.33,141.73,80.41,171.55
2020-04-19,99.46,272.0,169.16,273.1,244.88,141.0,257.93,216.01,322.59,344.33,428.34,45.07,63.32,313.91,268.07,74.69,116.91,289.08,269.25,85.74,324.38,344.32,248.86,86.95,92.57,537.97,142.29,77.17,175.65
2020-04-20,89.67,275.03,178.82,288.52,230.17,133.22,262.63,225.36,326.73,351.94,439.41,50.59,63.4,304.53,267.19,74.06,109.99,295.6,279.88,75.33,315.63,334.49,246.89,102.07,78.41,522.52,143.2,64.51,177.87
2020-04-21,94.65,273.16,179.48,291.18,232.38,123.29,254.56,217.5,320.21,349.28,435.42,43.95,66.95,311.71,254.36,64.46,105.91,297.49,280.93,79.46,316.8,335.68,255.67,96.27,88.5,529.41,143.62,77.44,172.5
2020-04-22,92.97,284.1,169.92,276.85,233.79,127.35,257.69,227.04,311.06,346.48,434.48,46.56,69.34,301.52,268.06,79.95,107.98,294.39,271.81,75.73,327.72,347.11,260.11,91.54,85.13,536.49,149.49,76.18,184.54
2020-04-23,96.77,277.86,178.6,280.94,244.14,136.29,257.57,220.05,322.07,351.75,445.69,45.09,65.08,303.98,263.59,80.29,107.27,286.22,262.75,71.84,322.45,338.88,260.35,88.96,90.33,525.25,147.29,62.69,172.67
2020-04-24,97.06,269.43,173.59,276.36,245.71,139.18,250.22,214.31,311.64,345.35,431.1,48.19,68.34,308.27,256.77,63.73,118.42,296.76,267.21,88.73,315.59,350.99,251.17,87.15,79.51,520.67,138.28,72.6,183.03
2020-04-25,93.71,271.98,171.89,274.59,234.17,121.5,253.83,227.36,326.46,344.27,428.21,43.38,78.95,301.35,250.5,75.35,102.39,286.77,278.32,90.12,323.14,344.29,246.27,93.35,78.71,534.16,135.5,76.87,174.72
2020-04-26,89.26,266.18,181.52,275.2,242.13,129.96,251.4,210.26,311.29,342.58,432.1,39.06,82.5,308.83,252.36,75.0,110.33,290.62,262.83,90.53,315.44,334.05,249.16,98.3,83.01,524.05,138.76,77.75,177.89
2020-04-27,100.36,283.88,165.59,288.49,244.76,133.81,262.95,219.63,316.35,351.59,446.68,45.78,65.93,299.81,268.14,61.66,117.18,298.19,263.79,77.01,311.65,343.15,259.93,103.51,82.39,533.63,142.74,69.73,167.64
2020-04-28,98.02,274.4,173.29,274.2,234.72,128.37,244.67,213.62,310.41,353.11,433.08,44.48,80.96,302.94,249.25,78.82,101.84,290.97,271.25,82.43,318.44,347.29,249.67,92.79,90.36,530.26,149.44,64.76,174.9
2020-04-29,97.39,270.99,166.52,279.39,244.4,140.99,254.74,223.03,319.01,353.0,446.55,49.13,73.24,309.54,258.89,74.47,117.19,298.6,274.58,83.28,322.86,342.6,249.51,87.36,85.6,520.17,140.96,80.45,180.8
2020-04-30,104.81,278.24,181.35,272.71,236.38,138.94,254.01,227.46,325.64,349.11,445.95,44.64,79.49,307.35,263.96,61.07,103.0,302.48,261.79,91.13,314.46,348.93,251.64,90.88,90.94,537.71,147.1,79.51,165.82
2020-05-01,102.88,274.51,164.62,273.76,235.71,135.64,253.13,218.12,322.77,351.65,439.41,51.22,68.36,302.47,258.61,76.0,105.67,283.54,274.13,77.32,318.19,342.84,249.98,104.71,88.48,519.66,144.57,70.48,184.18
2020-05-02,89.72,275.24,172.39,275.21,245.58,130.36,261.92,219.81,313.57,337.52,441.12,50.51,73.38,300.89,266.28,64.21,99.51,284.18,270.48,79.04,316.98,343.97,242.78,104.59,78.76,528.0,142.4,82.4,166.2
2020-05-03,92.09,269.57,166.76,287.91,241.5,126.67,252.41,227.77,310.99,334.67,440.71,44.12,70.52,309.96,265.05,74.27,112.66,283.61,272.9,87.63,322.07,338.53,252.31,105.77,85.11,532.75,138.04,66.57,183.48
2020-05-04,93.54,273.05,162.84,276.74,238.32,139.01,253.39,228.11,325.91,347.67,432.72,48.67,62.98,306.64,255.01,77.58,103.85,289.42,271.86,73.77,309.97,336.52,258.96,95.31,93.4,526.51,148.16,73.93,166.49
2020-05-05,102.33,283.29,177.16,281.77,241.83,125.51,246.63,224.29,311.63,348.89,439.22,48.8,65.48,305.35,260.68,69.96,107.99,282.7,269.75,83.94,320.65,335.91,255.36,97.59,83.6,524.07,138.37,69.88,170.7
2020-05-06,94.47,278.65,163.53,284.34,233.61,121.46,253.95,228.51,310.1,350.84,438.34,47.75,67.31,312.32,263.14,77.07,103.93,294.67,271.89,86.33,317.16,333.66,251.31,102.71,94.88,519.18,144.93,65.94,174.67
2020-05-07,103.57,267.82,165.85,284.44,240.8,125.07,262.93,210.62,312.1,349.68,430.92,43.33,65.68,296.92,267.57,63.23,107.62,295.14,266.59,72.76,313.65,348.03,254.35,91.24,86.15,534.15,152.54,73.44,173.79
2020-05-08,105.95,282.77,170.92,284.1,243.81,127.07,244.38,214.06,308.87,334.25,446.76,49.44,78.88,301.49,253.35,69.4,117.85,299.09,271.33,91.37,316.98,344.6,257.44,88.79,93.27,522.59,154.44,73.71,170.89
2020-05-09,104.33,271.32,177.49,275.82,239.97,129.56,262.46,213.4,319.14,341.58,444.92,50.06,71.14,300.45,250.15,63.54,111.07,289.77,271.54,84.36,316.4,335.54,244.75,103.82,95.13,527.67,147.94,63.83,181.24
2020-05-10,91.1,267.19,174.23,282.36,245.75,130.32,245.34,228.1,311.61,339.27,433.07,43.6,73.47,312.18,265.26,70.09,111.5,300.62,278.13,90.52,309.92,341.73,260.56,89.19,79.12,531.85,145.7,62.55,168.82
2020-05-11,92.94,276.78,180.46,284.86,233.94,131.73,249.77,216.67,318.75,335.94,443.06,42.45,79.69,313.4,251.99,68.47,103.74,299.02,280.35,76.17,309.78,334.47,259.56,100.65,83.24,533.37,138.79,78.31,170.37
2020-05-12,107.22,273.88,179.07,291.52,233.84,123.91,259.85,228.98,312.25,347.28,444.98,45.92,64.27,302.43,262.54,62.72,100.34,286.04,264.12,74.42,316.99,339.06,251.29,104.53,92.0,529.55,151.57,70.99,166.22
2020-05-13,107.62,275.57,163.05,290.69,230.96,133.97,252.76,227.77,321.69,342.92,432.37,45.2,72.03,302.06,251.15,72.8,113.35,285.47,271.21,72.63,313.96,334.8,254.03,98.97,95.0,526.26,137.21,70.17,172.43
2020-05-14,93.68,270.04,173.76,276.55,227.33,134.55,262.88,221.06,313.65,350.06,442.05,51.0,81.23,311.04,261.12,65.04,104.41,299.29,270.8,81.79,313.74,336.37,248.02,100.42,81.93,535.5,153.22,76.89,179.11
2020-05-15,100.64,282.15,173.43,273.57,226.13,130.41,247.73,228.52,313.88,340.87,447.18,38.66,80.56,309.7,259.15,71.56,115.14,295.28,272.97,87.7,309.0,337.34,253.7,93.48,94.95,536.96,146.17,70.82,173.97
2020-05-16,104.15,279.29,167.46,276.09,240.2,124.64,249.07,228.98,313.18,345.68,445.11,52.96,82.08,314.41,259.27,61.41,114.88,297.06,274.83,82.98,325.68,351.47,257.68,105.62,86.17,528.77,153.42,77.18,178.69
2020-05-17,101.73,269.19,172.85,292.16,238.16,128.84,252.9,220.8,325.76,352.24,433.27,38.61,68.87,307.32,255.92,80.43,104.73,282.65,270.27,79.94,319.14,342.87,242.99,95.06,85.4,535.61,148.84,71.7,174.63
2020-05-18,106.48,284.87,167.66,286.16,232.92,122.3,249.34,217.73,318.74,349.45,431.26,38.23,67.36,303.01,257.96,77.21,107.7,293.15,278.23,72.76,310.33,337.69,260.41,99.83,80.85,530.68,142.78,75.72,183.63
2020-05-19,107.46,281.25,165.18,272.88,245.33,135.76,253.44,216.54,312.73,349.76,446.81,42.56,70.17,309.23,262.96,78.62,111.82,288.6,274.81,85.31,323.07,339.8,261.19,94.94,86.18,529.37,139.51,80.0,173.09
2020-05-20,98.34,283.19,162.92,288.86,226.22,135.31,255.09,211.02,324.22,344.02,446.72,45.82,65.88,305.68,266.24,71.87,106.77,298.86,262.28,76.73,324.76,340.08,252.78,100.44,87.51,535.96,146.2,72.3,179.89
2020-05-21,90.04,284.83,166.66,289.89,237.32,136.07,262.17,213.06,316.38,342.91,443.35,51.75,71.2,298.51,266.54,74.02,117.56,300.03,276.09,84.44,327.28,351.7,247.87,95.06,92.26,538.21,149.54,78.18,175.43
2020-05-22,102.62,280.3,174.03,281.68,229.86,127.83,252.94,209.88,316.76,351.78,430.26,46.66,69.75,305.29,256.63,64.53,117.88,283.77,280.95,79.34,327.21,350.19,255.59,91.57,77.98,528.35,153.33,78.38,168.57
2020-05-23,96.93,268.15,177.78,289.23,242.44,125.46,247.7,225.81,312.72,336.35,437.08,50.86,80.66,314.97,256.39,65.14,107.36,298.45,270.83,73.54,312.88,340.59,255.44,86.98,86.84,528.32,141.01,67.78,177.31
2020-05-24,89.84,268.29,166.91,282.63,241.2,138.46,262.86,216.96,321.61,338.56,431.22,53.28,81.36,305.9,248.92,74.33,115.58,298.61,279.73,82.02,321.29,345.22,250.93,99.44,79.71,522.72,154.43,76.75,173.16
2020-05-25,100.24,277.56,175.32,276.24,237.53,138.04,244.7,211.49,314.41,348.04,435.35,43.44,71.33,316.05,249.12,62.04,105.74,300.13,271.53,77.9,325.99,341.6,258.15,90.43,93.26,529.43,142.27,66.59,172.95
2020-05-26,98.79,272.89,165.19,277.33,232.86,138.37,262.47,216.06,310.94,338.63,440.52,49.19,64.99,298.52,267.94,71.34,110.52,288.65,266.66,86.18,319.07,350.76,259.78,87.24,94.01,521.13,136.12,69.29,181.04
2020-05-27,98.78,283.68,173.06,281.74,236.89,125.21,244.89,218.54,306.99,345.84,437.93,48.0,77.81,299.52,263.25,64.33,99.94,286.61,262.76,89.05,310.71,336.62,259.41,102.36,87.3,519.97,136.21,73.11,180.86
2020-05-28,104.35,265.7,181.95,284.25,239.41,136.13,248.73,221.93,306.89,348.27,437.46,43.58,63.99,297.38,259.34,76.73,106.57,289.28,273.66,82.3,309.16,350.63,254.08,88.21,84.72,524.65,148.63,66.18,184.73
2020-05-29,92.78,278.23,169.96,273.82,240.57,129.53,250.56,219.72,317.52,343.63,446.93,53.25,77.95,313.98,253.44,71.05,102.63,287.97,274.65,89.96,309.32,334.53,258.57,106.14,83.54,525.42,146.63,63.23,185.44
2020-05-30,95.17,276.87,168.85,275.39,238.24,128.79,248.95,212.98,322.15,335.23,428.61,36.4,77.31,304.37,261.24,73.43,99.37,292.36,269.76,90.26,315.69,351.0,256.41,101.7,79.72,535.71,152.1,70.53,171.94
2020-05-31,102.81,282.09,166.32,277.51,240.06,123.4,253.49,218.42,319.37,344.37,441.02,41.78,71.56,305.69,248.79,77.74,100.84,286.77,279.76,89.4,324.93,341.87,241.49,96.29,94.75,537.28,142.14,71.69,178.85
2020-06-01,102.9,281.18,172.56,282.0,241.99,121.38,243.33,218.08,316.23,334.23,442.67,51.66,63.82,305.74,260.15,77.95,115.76,285.29,265.59,78.84,317.2,352.38,243.26,91.65,92.5,521.78,143.99,79.61,175.7
2020-06-02,100.2,278.9,171.96,282.81,242.22,131.65,258.07,214.02,311.01,344.42,434.29,54.08,73.01,306.95,252.76,61.72,118.73,294.66,277.66,84.09,317.32,346.73,242.03,101.72,96.16,534.26,136.81,66.88,175.5
2020-06-03,102.93,270.58,166.8,274.04,232.95,136.47,247.78,215.78,317.99,334.3,444.88,43.58,63.3,303.54,248.67,76.04,101.47,285.68,276.67,77.89,327.26,347.1,260.66,96.64,84.36,524.73,143.41,67.33,177.68
2020-06-04,106.18,269.64,181.37,283.05,230.52,139.34,253.11,215.0,309.67,350.13,447.13,37.21,75.29,297.89,267.23,65.87,117.64,293.71,275.19,81.13,323.0,334.43,242.94,101.33,89.47,533.19,146.97,65.05,178.55
2020-06-05,93.09,280.55,165.98,280.16,226.36,133.13,251.18,218.45,308.94,339.15,434.75,48.43,80.69,301.43,252.32,65.02,104.0,284.53,270.47,76.61,312.25,347.02,241.33,103.54,84.98,523.02,141.11,74.48,177.84
2020-06-06,104.63,278.81,180.77,288.87,240.49,125.26,260.28,221.83,322.36,346.53,430.73,53.6,75.8,315.41,260.94,79.95,102.4,291.07,267.86,77.09,309.41,348.28,255.29,89.65,90.09,530.51,152.14,78.0,175.71
2020-06-07,107.41,278.71,165.6,280.37,239.06,139.23,252.66,219.68,313.02,338.89,444.68,43.65,73.76,297.38,250.89,77.59,100.7,292.78,268.82,80.2,314.1,350.39,252.62,87.64,96.4,525.37,151.79,72.3,171.64
2020-06-08,103.19,265.67,174.12,285.27,231.46,121.09,252.45,215.77,326.28,352.51,430.05,36.68,70.74,313.22,255.67,67.23,112.29,298.2,274.82,83.52,315.74,348.29,243.36,97.33,82.91,527.97,147.87,81.92,166.29
2020-06-09,100.02,279.87,163.95,277.64,228.65,137.18,250.71,222.63,320.25,334.64,442.76,36.45,77.79,299.18,251.97,67.92,100.92,292.11,279.09,71.99,308.13,340.64,257.64,89.47,81.4,527.63,149.8,74.38,184.87
2020-06-10,102.23,283.88,175.26,289.42,227.45,139.04,257.11,225.43,313.22,349.22,440.5,48.22,73.3,302.8,257.7,62.18,118.95,285.93,275.58,77.2,312.02,337.76,260.44,101.06,81.67,530.35,139.84,68.75,173.18
2020-06-11,98.9,284.87,166.98,290.06,244.34,126.75,259.75,227.7,321.77,348.9,430.71,47.96,81.22,310.62,252.83,73.62,114.12,289.67,271.43,89.49,319.9,343.19,259.65,104.0,83.71,527.63,154.48,70.13,167.2
2020-06-12,98.17,269.79,165.71,285.29,240.34,123.8,259.97,218.5,317.92,346.78,444.61,51.24,65.16,316.23,255.35,75.98,117.37,287.23,270.73,82.65,311.16,342.97,260.06,105.63,92.34,529.75,153.03,70.17,180.81
2020-06-13,98.75,280.65,168.02,272.95,244.72,121.46,259.66,219.41,323.96,343.62,439.17,36.46,82.01,312.09,263.06,80.34,109.35,283.98,270.84,79.99,325.13,336.98,245.34,88.18,88.6,533.8,152.47,68.48,185.54
2020-06-14,106.47,267.65,181.64,280.38,228.65,128.89,246.52,223.42,312.75,337.42,432.63,38.65,68.21,302.24,258.79,64.2,111.71,294.43,275.5,75.2,312.09,343.31,254.25,87.37,78.21,534.21,145.63,68.0,183.15
2020-06-15,90.35,267.56,179.29,274.44,227.92,126.72,261.08,219.84,315.48,349.47,444.7,40.81,68.66,314.06,253.8,66.89,118.03,299.25,261.78,89.14,314.94,343.32,242.4,102.11,78.35,526.65,149.56,64.54,178.08
2020-06-16,107.97,282.35,166.08,279.11,235.58,121.46,244.5,227.99,321.61,334.17,447.61,55.23,68.76,313.37,253.16,62.44,112.32,294.06,263.62,88.42,312.43,339.2,243.13,94.32,87.23,538.27,145.22,69.49,171.81
2020-06-17,101.99,280.58,174.0,274.6,244.63,136.28,260.75,217.01,321.64,349.34,436.14,41.08,77.59,303.28,256.67,74.43,107.9,285.84,266.04,81.02,316.53,333.88,250.98,99.45,86.59,533.13,153.86,64.38,166.79
2020-06-18,103.77,267.36,174.65,284.79,233.8,133.33,249.52,209.52,326.68,338.21,429.7,37.13,72.14,315.08,263.42,66.83,109.79,302.31,278.21,90.69,323.38,336.43,242.3,90.63,90.74,520.35,151.4,65.83,168.44
2020-06-19,102.7,284.75,181.4,290.99,227.49,136.0,252.04,217.02,324.0,339.65,444.48,52.23,71.99,296.77,258.14,61.77,109.0,300.36,261.44,89.23,312.4,342.37,254.67,101.51,86.3,533.21,146.43,67.67,166.26
2020-06-20,92.92,268.55,165.32,285.66,244.37,129.36,252.3,223.87,307.01,338.67,436.84,38.3,74.38,298.92,253.84,74.72,116.14,295.44,263.44,84.41,323.56,349.85,255.41,101.71,89.19,537.41,150.73,76.34,182.09
2020-06-21,91.49,279.76,173.56,280.44,235.63,127.25,252.92,216.9,320.17,346.14,429.51,46.55,76.99,301.69,259.92,72.52,108.94,291.42,266.42,79.33,327.53,350.08,244.06,93.23,77.87,538.75,147.25,78.26,175.68
2020-06-22,91.18,283.06,169.61,287.03,226.34,132.93,257.64,222.22,323.3,349.21,433.96,46.26,81.99,300.68,262.55,62.94,107.15,293.95,272.01,79.17,313.89,344.3,256.64,97.38,78.27,531.07,148.56,76.77,173.09
2020-06-23,89.47,284.31,165.29,279.16,244.46,133.57,256.48,217.26,320.72,350.33,443.45,53.21,74.21,306.93,265.13,72.39,110.15,301.64,275.56,79.5,316.01,345.4,244.18,92.04,82.14,526.89,150.6,75.88,171.04
2020-06-24,105.87,268.03,167.83,290.37,243.3,137.87,245.66,209.53,310.64,346.71,435.97,45.2,73.68,310.88,259.42,64.67,116.61,300.56,266.82,81.49,311.41,333.65,253.28,100.22,92.05,522.94,149.64,66.94,167.57
2020-06-25,89.39,268.03,171.93,283.54,233.8,123.66,244.67,219.01,321.9,352.76,437.16,43.66,67.64,301.02,268.17,69.4,101.8,295.64,262.77,88.81,320.68,339.68,258.52,102.97,81.22,537.93,151.11,69.1,165.78
2020-06-26,95.06,275.77,170.42,286.92,231.92,121.47,253.44,225.16,316.6,345.83,433.85,42.91,81.55,300.46,265.72,77.7,100.32,291.1,265.13,84.5,324.33,344.48,260.59,103.15,81.04,538.59,147.29,74.14,179.87
2020-06-27,95.95,270.98,170.45,283.35,233.35,135.25,248.41,213.56,323.01,343.49,439.41,46.87,63.65,303.99,251.21,77.41,119.03,288.71,276.52,82.53,320.07,347.29,255.97,101.89,86.68,537.23,143.96,74.16,173.15
2020-06-28,99.2,270.04,169.21,289.87,235.86,129.51,254.08,218.48,316.7,335.75,435.97,49.41,79.43,311.21,265.62,65.99,100.97,299.92,266.28,90.39,327.48,332.78,257.64,86.88,93.75,526.92,135.91,63.34,173.3
2020-06-29,107.78,266.72,181.39,289.19,237.83,135.9,247.76,226.31,309.26,339.27,435.0,54.79,62.62,314.7,251.5,62.16,102.57,295.45,265.79,86.34,317.2,342.51,246.8,93.93,94.73,521.19,154.03,67.14,184.56
2020-06-30,90.56,283.65,180.35,284.97,230.29,125.31,246.79,223.05,314.82,349.83,438.49,50.24,65.01,305.65,262.37,71.44,117.66,293.2,265.63,89.06,312.52,334.01,259.3,89.91,89.73,527.44,152.02,73.46,182.23
2020-07-01,82.28,220.73,134.94,232.75,197.55,117.95,214.55,173.37,256.64,280.63,370.78,44.73,56.29,260.52,206.78,63.34,89.87,249.31,220.69,66.18,271.35,282.13,206.65,82.84,83.01,438.53,113.34,62.3,153.55
2020-07-02,79.55,232.64,134.68,237.2,202.97,104.24,210.36,193.6,265.7,292.43,375.19,33.94,62.24,256.12,220.23,51.24,89.14,245.37,230.93,66.99,261.49,292.57,219.53,79.5,76.3,440.43,122.46,69.31,146.28
2020-07-03,84.39,231.05,139.59,246.38,196.27,116.95,220.2,186.12,260.4,294.4,360.58,38.86,68.4,262.34,210.86,56.43,84.53,239.09,234.21,64.99,276.48,279.26,210.87,86.95,69.97,439.07,115.62,51.45,153.72
2020-07-04,89.83,241.09,142.42,247.13,202.26,109.29,216.27,178.61,269.71,290.39,366.38,34.49,56.47,260.78,213.21,52.21,93.94,242.64,224.3,68.16,268.72,281.11,202.13,73.78,68.9,436.33,113.63,65.68,153.82
2020-07-05,83.95,234.94,152.52,230.9,197.42,118.15,222.44,178.62,276.72,282.76,377.54,40.13,63.5,256.02,226.55,53.37,98.05,244.86,226.53,77.64,260.05,296.22,214.79,90.71,70.18,455.25,116.15,64.97,149.34
2020-07-06,81.97,233.94,148.88,242.25,200.09,114.68,217.08,186.63,278.04,298.26,364.7,30.01,58.54,262.15,218.38,65.16,101.93,254.9,230.17,63.57,259.84,293.57,220.73,79.7,76.73,443.14,124.45,62.28,141.58
2020-07-07,88.12,239.92,150.77,235.96,205.92,110.98,217.94,181.98,264.04,281.76,362.98,39.29,64.9,259.61,209.52,62.09,85.45,248.9,230.32,69.01,275.92,282.16,211.55,86.33,70.79,450.13,130.25,61.35,149.68
2020-07-08,75.03,237.59,149.14,248.79,205.28,116.18,210.5,181.33,264.83,286.19,371.76,37.09,58.12,261.96,212.49,58.87,90.25,257.07,233.44,65.11,263.09,291.52,217.37,80.83,77.88,453.69,117.39,62.15,153.83
2020-07-09,76.37,243.87,150.6,242.29,206.69,117.88,219.71,178.84,268.84,301.97,374.88,30.14,62.48,260.26,215.04,70.0,88.94,256.11,235.14,75.94,263.57,293.47,222.41,87.04,70.22,445.69,125.97,69.99,157.11
2020-07-10,82.14,244.83,149.86,243.1,198.51,105.25,222.99,189.73,275.25,303.48,369.77,32.77,71.47,253.81,212.77,62.52,101.81,248.63,234.81,72.3,280.76,288.11,206.15,88.61,76.04,449.22,122.42,64.24,150.0
2020-07-11,86.7,245.26,151.2,233.06,193.0,118.3,218.14,180.98,267.69,301.62,373.09,29.64,61.06,271.3,216.49,67.13,86.51,247.0,239.73,73.34,266.6,289.13,220.34,87.85,75.89,461.57,115.9,59.9,145.54
